company_id,mfa_status,edr_deployed,patch_velocity,open_vulnerabilities,backup_type,training_freq,pen_test_age
50165,0,1,50,223,Offline,1,17
50166,1,0,29,76,Cloud-only,2,2
50167,0,0,47,193,Cloud-only,3,33
50168,1,1,50,226,Cloud-only,3,14
50169,1,1,22,90,Cloud-only,3,17
50170,1,1,100,390,Cloud-only,0,35
50171,0,1,96,251,Cloud-only,4,16
50172,1,0,114,388,On-premise,2,17
50173,1,1,29,123,Cloud-only,2,24
50174,0,0,7,26,On-premise,1,12
50175,0,0,109,303,Cloud-only,1,29
50176,0,1,86,240,Offline,3,19
50177,0,0,76,377,Cloud-only,1,23
50178,0,1,19,47,Cloud-only,1,31
50179,1,1,90,426,Offline,1,16
50180,1,1,72,193,Offline,0,6
50181,0,1,99,314,Cloud-only,0,7
50182,0,0,83,322,Cloud-only,3,13
50183,0,1,27,59,On-premise,2,12
50184,0,0,87,370,On-premise,1,4
50185,0,1,50,111,Cloud-only,0,2
50186,1,0,4,18,Offline,0,34
50187,1,0,39,84,Offline,1,21
50188,0,1,108,389,On-premise,2,23
50189,1,1,30,116,Offline,3,13
50190,0,0,108,288,Cloud-only,3,26
50191,0,0,88,376,Offline,3,5
50192,1,0,12,33,On-premise,4,10
50193,1,1,110,374,Cloud-only,3,7
50194,1,0,27,134,Cloud-only,4,26
50195,1,1,109,519,Cloud-only,2,16
50196,1,0,4,17,Cloud-only,2,22
50197,1,1,89,394,Cloud-only,3,6
50198,1,0,110,363,Offline,3,12
50199,1,0,31,150,Offline,0,17
50200,1,1,105,505,Offline,2,19
50201,0,0,8,35,Offline,0,11
50202,1,1,80,329,On-premise,1,19
50203,1,1,81,349,Cloud-only,3,23
50204,1,1,80,223,Offline,2,9
50205,1,1,110,413,Cloud-only,0,29
50206,0,1,16,49,Offline,3,2
50207,1,0,68,196,On-premise,3,8
50208,1,1,54,252,Cloud-only,0,7
50209,0,1,14,68,Cloud-only,4,8
50210,0,0,115,299,Cloud-only,4,32
50211,1,1,118,452,Cloud-only,4,17
50212,1,1,57,160,Offline,0,17
50213,0,1,43,201,Cloud-only,4,13
50214,0,1,53,223,Cloud-only,3,12
50215,1,1,117,335,Cloud-only,1,11
50216,0,1,17,46,Cloud-only,2,17
50217,0,0,57,230,Offline,4,14
50218,1,1,13,58,Offline,1,16
50219,0,1,84,172,On-premise,4,10
50220,1,1,9,27,Cloud-only,0,19
50221,0,1,18,66,Cloud-only,1,7
50222,1,0,93,373,Cloud-only,3,30
50223,0,1,114,399,Cloud-only,2,12
50224,0,1,57,166,Offline,3,4
50225,1,0,30,120,Offline,3,7
50226,1,1,88,251,On-premise,4,4
50227,0,0,94,373,Cloud-only,4,12
50228,1,1,67,205,Offline,2,31
50229,0,1,51,137,On-premise,4,10
50230,1,1,51,249,Cloud-only,3,9
50231,0,1,58,177,Offline,4,34
50232,0,0,11,39,Cloud-only,4,20
50233,1,1,27,103,Cloud-only,2,28
50234,1,1,17,69,Offline,2,17
50235,1,0,39,131,Cloud-only,2,34
50236,1,1,107,348,Offline,1,14
50237,0,0,64,235,Cloud-only,2,30
50238,0,1,1,2,Offline,0,9
50239,1,1,13,36,Offline,0,26
50240,0,0,92,332,Offline,3,3
50241,0,1,11,38,Offline,0,26
50242,1,0,92,413,Cloud-only,3,23
50243,0,1,96,411,Cloud-only,0,3
50244,0,1,116,385,Offline,4,26
50245,1,0,46,223,Offline,1,7
50246,0,0,111,300,On-premise,2,7
50247,1,1,12,34,On-premise,2,21
50248,0,0,93,444,Offline,4,34
50249,1,1,78,192,Cloud-only,4,18
50250,1,0,53,184,Cloud-only,4,34
50251,1,0,17,57,Offline,0,30
50252,1,1,62,288,Cloud-only,0,11
50253,1,1,95,421,Offline,1,13
50254,1,1,62,180,On-premise,2,30
50255,0,1,21,42,Cloud-only,0,18
50256,0,0,52,198,Cloud-only,2,20
50257,0,0,108,287,Cloud-only,3,25
50258,0,0,112,522,Offline,4,7
50259,0,1,64,301,Cloud-only,1,17
50260,1,1,40,175,Offline,0,21
50261,1,1,14,46,Cloud-only,2,22
50262,0,0,11,54,Cloud-only,2,2
50263,1,1,43,165,Offline,1,17
50264,1,0,21,54,Cloud-only,2,6
50265,1,1,89,240,Offline,1,14
50266,1,1,70,149,Cloud-only,1,26
50267,1,0,43,197,Cloud-only,4,5
50268,1,1,90,365,Cloud-only,3,11
50269,1,1,34,125,Offline,2,1
50270,0,0,113,534,Cloud-only,0,13
50271,0,0,74,186,Offline,3,13
50272,0,0,119,495,Offline,1,9
50273,1,0,51,197,Offline,1,14
50274,1,1,89,394,On-premise,2,1
50275,0,0,112,410,Offline,1,19
50276,1,1,50,180,Cloud-only,1,9
50277,1,0,94,384,Cloud-only,3,5
50278,1,0,76,157,Cloud-only,3,21
50279,1,0,18,43,Offline,3,31
50280,0,1,86,231,Cloud-only,2,34
50281,0,1,117,302,Cloud-only,4,31
50282,1,1,107,242,Offline,1,16
50283,1,1,86,320,Cloud-only,0,4
50284,0,1,1,2,Cloud-only,3,23
50285,0,1,8,17,Cloud-only,2,29
50286,0,1,99,430,Cloud-only,1,23
50287,0,1,5,19,Cloud-only,2,21
50288,0,1,61,228,On-premise,0,23
50289,1,1,68,144,Cloud-only,2,10
50290,1,0,12,54,Cloud-only,1,12
50291,1,1,109,469,Cloud-only,3,28
50292,1,1,38,180,Cloud-only,0,21
50293,1,0,29,75,Cloud-only,2,23
50294,0,0,77,258,Cloud-only,3,18
50295,1,0,117,262,Cloud-only,1,34
50296,1,0,104,419,Offline,2,11
50297,1,0,46,220,Cloud-only,2,18
50298,1,0,75,175,Offline,0,3
50299,0,1,20,94,Cloud-only,0,34
50300,0,0,11,39,Cloud-only,1,8
50301,0,0,11,22,Cloud-only,4,31
50302,1,0,33,86,Cloud-only,2,29
50303,1,0,68,273,Cloud-only,1,15
50304,1,1,116,438,Cloud-only,0,11
50305,0,0,42,143,Cloud-only,2,28
50306,1,1,98,337,Cloud-only,2,5
50307,1,1,19,67,Offline,3,6
50308,1,1,55,173,Offline,3,35
50309,1,1,15,60,Cloud-only,2,28
50310,0,1,43,91,Cloud-only,4,22
50311,1,1,46,182,Cloud-only,3,20
50312,1,1,75,240,Offline,3,34
50313,1,1,85,289,Offline,0,21
50314,1,0,48,121,Cloud-only,3,24
50315,0,1,102,222,Offline,4,15
50316,1,1,67,330,Offline,4,35
50317,1,0,42,90,On-premise,4,35
50318,0,0,7,23,On-premise,3,33
50319,1,0,30,120,Cloud-only,2,35
50320,1,1,12,44,Offline,1,7
50321,1,1,14,37,Cloud-only,3,22
50322,1,1,104,218,On-premise,1,15
50323,1,1,6,29,Offline,2,21
50324,0,1,48,197,Cloud-only,3,19
50325,1,0,30,101,Cloud-only,3,10
50326,1,0,27,91,Cloud-only,0,16
50327,0,0,19,88,Offline,3,5
50328,0,1,67,213,Cloud-only,3,11
50329,0,1,36,78,Cloud-only,1,17
50330,1,0,7,23,Offline,1,29
50331,0,1,79,339,On-premise,4,9
50332,0,0,103,361,Offline,0,19
50333,1,0,93,305,Cloud-only,4,35
50334,0,1,13,35,Cloud-only,1,2
50335,0,1,38,77,Cloud-only,2,19
50336,0,0,24,66,Offline,0,35
50337,1,1,96,408,On-premise,0,7
50338,0,0,8,37,Cloud-only,0,28
50339,0,0,37,123,Cloud-only,2,3
50340,0,1,6,24,Cloud-only,2,16
50341,1,0,78,222,On-premise,0,31
50342,0,0,115,491,Offline,3,10
50343,1,1,69,216,Offline,1,4
50344,0,0,28,65,On-premise,2,7
50345,1,0,114,364,Cloud-only,4,25
50346,1,1,53,202,Offline,0,2
50347,1,0,81,339,Cloud-only,1,24
50348,0,1,17,68,Cloud-only,3,25
50349,1,1,65,148,Cloud-only,3,19
50350,1,0,28,89,Cloud-only,1,10
50351,1,1,72,354,Cloud-only,4,18
50352,0,0,102,503,Offline,1,18
50353,1,1,68,332,On-premise,2,20
50354,0,0,28,74,Offline,0,23
50355,1,1,2,6,On-premise,1,20
50356,1,0,38,128,On-premise,4,3
50357,0,0,3,6,Cloud-only,2,2
50358,0,0,13,61,On-premise,3,11
50359,1,1,11,51,Cloud-only,2,24
50360,1,0,119,265,On-premise,0,25
50361,0,1,115,529,Cloud-only,2,27
50362,1,1,48,155,Offline,0,18
50363,1,0,54,263,On-premise,4,34
50364,1,1,52,215,Offline,1,1
50365,0,1,66,269,Cloud-only,2,26
50366,0,0,56,231,Cloud-only,0,7
50367,0,1,101,451,On-premise,2,15
50368,1,1,89,225,Cloud-only,2,17
50369,0,1,117,397,Cloud-only,2,16
50370,0,0,71,157,Cloud-only,4,12
50371,1,0,111,524,Cloud-only,0,10
50372,1,1,17,50,Cloud-only,3,29
50373,1,0,101,455,Cloud-only,0,30
50374,1,0,47,171,Offline,0,24
50375,1,0,90,309,Cloud-only,2,34
50376,1,0,68,174,Offline,0,30
50377,1,1,21,102,Cloud-only,3,6
50378,1,0,99,212,Cloud-only,0,16
50379,0,1,109,416,Cloud-only,4,13
50380,1,0,78,336,On-premise,3,34
50381,0,0,89,339,Cloud-only,0,6
50382,1,1,1,3,On-premise,3,2
50383,0,0,42,149,Cloud-only,0,32
50384,1,0,29,129,Offline,4,16
50385,1,0,56,225,Cloud-only,2,9
50386,1,0,6,25,Offline,3,16
50387,1,0,50,198,On-premise,1,5
50388,0,1,89,281,Cloud-only,4,7
50389,1,1,61,289,Offline,2,29
50390,1,1,47,175,Offline,4,6
50391,1,1,85,378,On-premise,1,28
50392,0,1,66,262,On-premise,2,10
50393,0,1,110,452,On-premise,0,34
50394,0,1,65,184,Cloud-only,3,1
50395,0,1,88,431,On-premise,2,30
50396,1,1,83,332,Offline,0,32
50397,1,1,50,149,Offline,0,17
50398,1,0,73,295,Offline,1,29
50399,0,0,26,92,Cloud-only,2,29
50400,0,1,14,63,Cloud-only,4,32
50401,0,1,86,238,Cloud-only,4,32
50402,0,0,114,425,Cloud-only,3,10
50403,1,0,63,180,Cloud-only,3,21
50404,1,1,89,206,Cloud-only,4,34
50405,0,0,106,311,Cloud-only,4,30
50406,1,1,89,274,Cloud-only,1,9
50407,1,0,80,341,Offline,4,35
50408,1,0,15,55,Cloud-only,3,35
50409,1,0,28,97,Cloud-only,1,8
50410,0,1,106,351,Cloud-only,1,20
50411,0,1,20,93,Offline,3,32
50412,0,1,33,154,Cloud-only,4,24
50413,1,0,48,235,Cloud-only,2,31
50414,0,1,22,93,Cloud-only,1,33
50415,1,0,18,45,Cloud-only,3,29
50416,0,0,97,483,On-premise,1,29
50417,1,0,13,61,Offline,2,2
50418,1,0,104,303,Cloud-only,4,21
50419,1,1,59,201,On-premise,2,14
50420,1,1,64,176,Cloud-only,0,24
50421,1,0,1,3,Cloud-only,3,35
50422,0,0,95,309,Cloud-only,1,6
50423,1,1,25,62,Cloud-only,3,3
50424,1,1,81,391,Cloud-only,3,23
50425,0,1,92,220,Cloud-only,2,20
50426,0,0,10,29,Cloud-only,1,22
50427,0,0,105,331,On-premise,4,22
50428,1,0,92,369,Cloud-only,0,25
50429,1,1,49,133,Cloud-only,3,11
50430,1,0,105,455,Cloud-only,3,9
50431,1,0,92,221,Cloud-only,1,32
50432,1,1,20,69,Cloud-only,2,12
50433,1,1,13,27,Cloud-only,4,10
50434,1,1,65,130,Cloud-only,1,4
50435,0,0,7,27,On-premise,3,1
50436,1,1,67,288,Cloud-only,0,5
50437,0,0,5,16,Cloud-only,1,13
50438,0,0,9,38,Offline,0,3
50439,0,0,113,467,Offline,0,7
50440,1,1,74,220,Cloud-only,1,24
50441,1,1,18,80,Cloud-only,1,18
50442,1,1,105,457,On-premise,0,4
50443,0,0,73,271,Cloud-only,1,22
50444,1,0,6,27,Cloud-only,2,26
50445,0,1,97,440,Offline,4,35
50446,1,1,79,230,Offline,2,20
50447,1,1,101,418,Offline,0,16
50448,0,0,70,269,On-premise,2,17
50449,0,1,62,251,On-premise,2,24
50450,0,0,84,279,Cloud-only,4,30
50451,0,0,79,231,On-premise,1,25
50452,1,0,76,188,Offline,4,26
50453,1,1,117,548,Cloud-only,1,19
50454,0,0,87,246,Offline,1,18
50455,0,1,46,131,Cloud-only,4,24
50456,0,0,7,32,Cloud-only,2,31
50457,1,1,119,448,On-premise,0,12
50458,1,0,75,298,Offline,0,26
50459,0,1,71,144,Offline,2,15
50460,1,1,58,256,On-premise,4,8
50461,0,1,35,166,On-premise,2,33
50462,0,0,92,373,Cloud-only,4,33
50463,0,0,69,163,Offline,0,10
50464,1,1,88,222,Offline,2,35
50465,1,1,40,159,On-premise,3,25
50466,1,1,114,302,Offline,3,11
50467,1,1,53,232,Offline,4,15
50468,0,0,45,115,Offline,3,34
50469,1,0,63,269,On-premise,3,2
50470,1,1,53,171,Offline,2,31
50471,1,0,41,149,Offline,0,14
50472,1,0,89,278,Cloud-only,0,26
50473,0,1,39,186,Cloud-only,3,13
50474,0,0,104,323,Offline,4,3
50475,1,1,8,27,Cloud-only,4,21
50476,0,0,74,246,On-premise,2,15
50477,1,0,64,154,Cloud-only,3,35
50478,1,1,95,427,Cloud-only,2,24
50479,1,0,116,415,Cloud-only,3,5
50480,1,1,42,85,Cloud-only,1,29
50481,0,0,52,178,On-premise,3,32
50482,0,1,114,541,Offline,3,24
50483,1,1,7,27,Offline,3,2
50484,1,1,4,18,Offline,0,23
50485,1,1,77,254,Offline,0,6
50486,0,0,22,93,Cloud-only,4,28
50487,1,0,15,65,Cloud-only,0,25
50488,1,1,96,472,Offline,1,3
50489,1,0,102,465,Cloud-only,4,17
50490,1,0,74,330,Cloud-only,3,15
50491,1,0,18,86,On-premise,1,30
50492,0,1,84,402,On-premise,0,9
50493,1,0,43,132,On-premise,0,2
50494,1,1,60,249,On-premise,2,5
50495,1,0,83,383,Cloud-only,2,20
50496,1,0,111,497,Cloud-only,1,35
50497,0,1,4,12,Cloud-only,2,7
50498,1,1,114,492,Cloud-only,4,28
50499,0,0,54,187,Offline,4,29
50500,1,1,65,288,Cloud-only,4,5
50501,1,1,52,125,Offline,0,33
50502,1,0,37,119,Cloud-only,2,34
50503,1,1,70,287,Cloud-only,2,3
50504,1,0,95,315,Cloud-only,0,2
50505,0,1,37,155,Offline,1,32
50506,0,0,18,58,Cloud-only,3,32
50507,0,1,53,148,Offline,2,6
50508,0,1,87,309,Offline,2,9
50509,1,1,82,229,On-premise,3,15
50510,0,0,49,180,On-premise,2,13
50511,1,1,113,353,On-premise,3,16
50512,1,1,73,312,Cloud-only,3,21
50513,1,0,13,48,Offline,2,17
50514,1,0,98,336,Cloud-only,2,4
50515,0,1,28,85,Offline,0,20
50516,0,1,74,340,Cloud-only,0,17
50517,1,1,109,403,Cloud-only,4,10
50518,1,1,70,318,Cloud-only,3,19
50519,0,0,55,147,Offline,1,25
50520,1,1,94,384,On-premise,1,30
50521,1,1,117,373,Cloud-only,3,10
50522,1,1,117,493,Cloud-only,1,14
50523,1,1,65,289,On-premise,2,4
50524,1,1,79,283,Cloud-only,1,13
50525,1,0,78,254,Cloud-only,0,34
50526,1,0,5,18,Cloud-only,4,1
50527,0,1,114,526,Cloud-only,0,30
50528,1,1,12,46,Cloud-only,4,16
50529,1,1,57,265,Offline,4,18
50530,1,1,65,171,Cloud-only,4,17
50531,0,0,86,338,Cloud-only,2,8
50532,0,0,57,220,Cloud-only,3,13
50533,1,0,93,398,Offline,0,34
50534,1,1,82,271,Cloud-only,2,33
50535,1,0,65,313,Offline,0,15
50536,0,1,69,174,Cloud-only,1,21
50537,0,1,13,49,Offline,3,1
50538,0,0,41,204,Cloud-only,3,12
50539,1,0,13,43,Offline,0,3
50540,0,1,55,137,Offline,2,30
50541,1,0,15,70,Cloud-only,1,16
50542,1,1,61,271,Cloud-only,1,2
50543,1,1,34,113,Cloud-only,0,19
50544,0,1,78,271,Cloud-only,0,24
50545,1,0,31,146,Cloud-only,1,6
50546,1,0,74,322,Cloud-only,1,14
50547,1,0,22,108,Cloud-only,0,17
50548,1,1,115,346,Cloud-only,4,19
50549,1,0,40,116,On-premise,4,5
50550,0,0,16,64,On-premise,2,11
50551,1,0,74,260,Offline,3,14
50552,0,1,109,463,Offline,2,3
50553,1,1,86,307,On-premise,1,23
50554,0,0,80,324,Cloud-only,3,15
50555,0,0,54,133,Offline,0,28
50556,1,0,17,36,On-premise,1,13
50557,1,1,84,208,Cloud-only,4,17
50558,1,1,111,454,Cloud-only,1,34
50559,1,1,75,346,Offline,3,29
50560,1,1,100,340,Cloud-only,2,21
50561,1,0,14,62,Cloud-only,2,32
50562,1,0,86,198,Offline,2,11
50563,1,0,61,171,On-premise,2,29
50564,0,1,8,33,On-premise,1,9
50565,1,1,36,83,Cloud-only,4,33
50566,1,1,71,303,Cloud-only,1,15
50567,1,0,102,403,Offline,3,8
50568,0,1,50,225,Offline,0,32
50569,1,1,44,150,On-premise,0,15
50570,1,0,69,300,Cloud-only,4,10
50571,0,1,65,177,Offline,2,24
50572,1,1,104,410,Cloud-only,2,4
50573,1,1,46,165,On-premise,1,3
50574,0,1,108,521,Cloud-only,3,24
50575,0,0,86,253,Offline,4,24
50576,0,1,58,116,On-premise,1,3
50577,1,1,67,181,Cloud-only,1,15
50578,1,1,110,548,On-premise,3,13
50579,1,0,74,302,Cloud-only,2,1
50580,1,0,88,385,Cloud-only,3,5
50581,0,1,69,186,Cloud-only,3,4
50582,0,1,87,208,Offline,1,7
50583,1,1,85,258,Cloud-only,0,28
50584,0,1,27,117,Cloud-only,2,17
50585,1,0,13,38,Cloud-only,4,1
50586,1,0,70,340,Offline,4,9
50587,1,1,77,182,Offline,0,8
50588,1,1,119,255,On-premise,2,7
50589,0,1,105,257,Cloud-only,3,14
50590,1,0,24,61,Offline,4,19
50591,1,1,3,11,On-premise,1,16
50592,0,1,113,373,Offline,4,21
50593,1,0,69,301,Cloud-only,2,15
50594,1,0,2,9,On-premise,4,4
50595,1,0,86,216,Offline,3,32
50596,1,1,117,301,Offline,3,33
50597,1,0,5,16,Offline,3,31
50598,1,0,17,51,On-premise,1,2
50599,1,1,33,67,Cloud-only,1,31
50600,1,1,60,280,Offline,4,21
50601,1,1,64,157,On-premise,1,24
50602,1,0,28,100,Cloud-only,3,28
50603,1,1,43,150,Cloud-only,4,8
50604,0,1,62,209,Cloud-only,2,28
50605,1,0,110,437,Cloud-only,2,16
50606,1,1,119,312,Cloud-only,1,33
50607,1,0,116,402,Cloud-only,4,20
50608,1,1,75,236,Cloud-only,1,11
50609,1,1,66,312,Cloud-only,0,18
50610,0,0,66,193,Cloud-only,0,24
50611,1,1,18,46,Offline,2,35
50612,1,1,40,119,Cloud-only,2,15
50613,0,1,112,227,On-premise,4,17
50614,1,1,75,282,On-premise,2,10
50615,1,1,115,369,Cloud-only,0,12
50616,1,1,44,180,Offline,0,19
50617,1,1,79,217,Cloud-only,0,23
50618,1,0,18,37,Offline,1,5
50619,0,1,29,107,Cloud-only,0,15
50620,1,1,54,114,Offline,4,21
50621,0,0,40,161,On-premise,4,28
50622,0,1,99,345,Cloud-only,3,13
50623,1,1,31,86,Offline,4,4
50624,0,0,82,403,Cloud-only,3,5
50625,0,1,12,57,Offline,3,32
50626,0,0,79,168,Cloud-only,3,26
50627,1,1,58,252,Offline,4,8
50628,1,0,15,37,Offline,0,30
50629,1,0,91,448,Cloud-only,4,33
50630,0,1,36,128,Offline,3,26
50631,1,0,115,318,On-premise,0,12
50632,1,1,29,116,Cloud-only,1,30
50633,1,0,90,403,Cloud-only,2,20
50634,0,1,102,386,Cloud-only,0,26
50635,1,1,68,139,Offline,2,2
50636,1,1,45,96,Cloud-only,2,14
50637,0,0,96,476,Cloud-only,0,21
50638,1,1,66,288,Offline,3,10
50639,0,0,44,108,Offline,2,11
50640,0,0,42,122,On-premise,0,10
50641,0,1,81,393,Cloud-only,4,28
50642,1,1,101,209,Offline,3,3
50643,0,0,29,139,Offline,3,22
50644,1,1,80,276,Cloud-only,1,2
50645,1,0,48,112,Cloud-only,2,31
50646,0,0,15,50,Cloud-only,0,22
50647,0,0,80,303,Cloud-only,1,17
50648,0,0,49,205,Cloud-only,1,18
50649,0,0,116,480,Cloud-only,0,16
50650,0,0,90,265,Offline,4,27
50651,0,0,10,30,On-premise,3,1
50652,1,1,80,219,Cloud-only,0,10
50653,0,0,67,304,Cloud-only,0,9
50654,1,1,17,52,Cloud-only,4,28
50655,1,1,7,27,Offline,2,8
50656,1,0,119,433,Cloud-only,2,31
50657,1,1,39,95,On-premise,0,34
50658,1,1,26,77,On-premise,1,4
50659,1,1,60,279,Cloud-only,2,2
50660,0,1,50,166,Cloud-only,2,24
50661,1,1,1,2,Offline,0,20
50662,0,0,21,61,On-premise,1,28
50663,0,0,51,107,Offline,0,12
50664,0,1,26,80,Cloud-only,3,27
50665,0,1,75,302,Offline,4,11
50666,1,1,21,99,On-premise,2,34
50667,1,1,66,199,On-premise,0,31
50668,0,1,46,164,Offline,0,26
50669,1,1,81,334,Offline,0,22
50670,0,1,102,368,Cloud-only,1,31
50671,0,1,8,39,On-premise,3,20
50672,0,1,42,125,Offline,2,12
50673,0,0,39,187,Offline,4,31
50674,0,0,27,93,Cloud-only,2,7
50675,0,1,68,220,Offline,1,17
50676,1,0,16,79,Cloud-only,0,1
50677,1,0,10,20,Offline,3,10
50678,0,1,69,210,Cloud-only,2,28
50679,0,1,36,179,On-premise,4,6
50680,1,1,65,303,Cloud-only,0,6
50681,1,1,37,182,Cloud-only,2,13
50682,1,0,19,82,Cloud-only,0,13
50683,1,1,116,247,On-premise,1,34
50684,0,0,4,14,Offline,4,19
50685,0,1,41,130,On-premise,3,10
50686,1,0,93,463,Offline,4,30
50687,0,0,86,376,Cloud-only,1,14
50688,0,0,90,291,Cloud-only,0,32
50689,1,0,67,244,On-premise,2,34
50690,1,0,34,96,Cloud-only,4,32
50691,1,0,27,109,Cloud-only,3,28
50692,1,1,22,98,Offline,2,19
50693,0,0,14,69,Offline,4,1
50694,1,0,67,248,Offline,1,18
50695,1,0,25,75,Offline,3,26
50696,1,1,47,127,Cloud-only,4,7
50697,0,1,24,75,Offline,3,13
50698,0,1,17,55,Cloud-only,2,5
50699,0,1,29,72,Cloud-only,1,19
50700,0,0,107,370,On-premise,4,17
50701,0,0,9,21,Offline,1,13
50702,0,0,45,201,Cloud-only,3,1
50703,1,1,86,269,Offline,4,24
50704,0,0,103,487,Offline,4,13
50705,0,1,64,145,Cloud-only,1,33
50706,1,0,110,252,Offline,2,22
50707,1,0,103,431,Offline,3,7
50708,0,1,16,65,Offline,3,32
50709,1,1,2,6,Cloud-only,2,25
50710,0,0,70,216,Cloud-only,0,1
50711,1,1,32,116,Offline,4,18
50712,1,1,117,421,Cloud-only,4,25
50713,0,1,41,86,Offline,3,27
50714,1,0,19,80,Cloud-only,2,34
50715,1,1,9,33,Offline,1,6
50716,1,0,26,82,Cloud-only,3,17
50717,0,1,5,21,Cloud-only,4,20
50718,1,1,22,64,Cloud-only,1,8
50719,1,0,55,141,Cloud-only,2,35
50720,0,0,1,2,Cloud-only,3,18
50721,0,0,39,152,Offline,4,19
50722,1,0,49,157,Cloud-only,0,17
50723,0,0,7,31,Cloud-only,4,31
50724,0,0,83,263,Cloud-only,0,24
50725,0,0,96,263,Cloud-only,1,13
50726,1,1,97,452,Cloud-only,3,11
50727,1,1,65,276,Cloud-only,2,11
50728,0,1,107,271,Cloud-only,2,2
50729,1,0,87,248,Offline,1,1
50730,1,1,20,71,Cloud-only,3,11
50731,0,1,80,397,Offline,4,15
50732,1,1,55,187,On-premise,2,3
50733,0,1,35,116,Cloud-only,0,34
50734,1,0,24,68,Offline,4,6
50735,0,1,75,227,Cloud-only,0,31
50736,0,0,107,305,Offline,3,18
50737,1,1,102,353,Cloud-only,3,7
50738,0,1,5,23,Offline,1,17
50739,1,0,7,33,Cloud-only,0,6
50740,0,0,50,193,On-premise,0,6
50741,0,1,28,92,Offline,1,18
50742,1,0,67,165,On-premise,1,7
50743,0,1,59,220,Cloud-only,3,9
50744,1,1,84,330,Cloud-only,4,18
50745,0,0,89,276,On-premise,3,27
50746,0,0,42,209,Cloud-only,2,20
50747,0,0,81,310,Cloud-only,4,3
50748,0,0,48,155,Offline,2,10
50749,0,1,11,42,Offline,4,18
50750,0,1,20,80,Cloud-only,3,7
50751,1,1,110,432,Offline,3,22
50752,1,0,45,194,Cloud-only,3,16
50753,1,1,1,2,Cloud-only,4,24
50754,0,0,77,210,Cloud-only,0,16
50755,0,1,18,59,Cloud-only,1,35
50756,1,1,105,391,Cloud-only,3,2
50757,0,0,19,57,Cloud-only,3,24
50758,1,0,90,271,Cloud-only,4,26
50759,1,1,67,290,Cloud-only,0,11
50760,1,1,89,216,Offline,0,18
50761,1,0,62,211,On-premise,0,10
50762,1,0,44,139,Offline,3,9
50763,0,0,26,127,Cloud-only,1,8
50764,1,1,60,235,Offline,2,16
50765,1,1,105,464,Offline,3,27
50766,1,1,88,300,Cloud-only,3,5
50767,0,0,105,367,Cloud-only,2,7
50768,0,0,77,191,Cloud-only,1,1
50769,1,0,10,46,On-premise,2,27
50770,1,1,90,298,Cloud-only,2,20
50771,0,1,65,284,Cloud-only,1,16
50772,1,1,25,50,Offline,3,28
50773,1,1,10,35,Cloud-only,2,23
50774,1,1,20,65,Cloud-only,2,6
50775,0,1,20,56,Cloud-only,4,28
50776,0,0,51,163,Offline,4,10
50777,1,1,33,97,Cloud-only,0,17
50778,0,0,42,191,Cloud-only,3,19
50779,1,0,4,10,Offline,3,3
50780,0,0,45,216,Cloud-only,3,1
50781,1,1,90,276,Offline,1,23
50782,1,1,47,177,Cloud-only,3,24
50783,0,1,101,498,On-premise,2,31
50784,1,1,99,452,Offline,0,24
50785,1,1,43,123,Offline,0,27
50786,1,0,35,71,Offline,0,12
50787,1,1,21,81,On-premise,2,5
50788,1,0,81,163,Offline,3,21
50789,0,0,44,103,Cloud-only,1,3
50790,0,0,112,551,Cloud-only,1,16
50791,1,1,70,334,Offline,4,23
50792,1,1,111,305,Cloud-only,0,12
50793,0,0,64,176,Cloud-only,3,32
50794,0,1,73,259,On-premise,4,19
50795,0,0,103,232,Cloud-only,0,8
50796,0,0,111,514,Cloud-only,0,5
50797,1,1,45,99,Cloud-only,3,13
50798,0,0,81,168,Cloud-only,1,33
50799,1,1,6,25,Offline,4,35
50800,1,0,77,263,Cloud-only,0,35
50801,1,0,107,217,Cloud-only,2,17
50802,0,1,44,147,Offline,3,34
50803,1,1,12,50,Cloud-only,1,34
50804,0,1,119,439,Cloud-only,0,18
50805,1,0,104,447,Cloud-only,3,5
50806,1,0,26,92,On-premise,2,2
50807,1,0,54,220,Cloud-only,3,19
50808,1,1,38,188,On-premise,3,2
50809,1,1,117,284,Offline,4,26
50810,1,1,4,16,Offline,4,29
50811,0,1,5,22,Cloud-only,0,16
50812,1,0,60,201,Offline,0,21
50813,1,1,47,203,On-premise,3,29
50814,1,0,80,316,Offline,0,25
50815,1,0,114,431,Cloud-only,2,2
50816,1,0,96,412,Offline,0,26
50817,1,0,8,24,Offline,4,33
50818,1,0,4,9,Cloud-only,1,15
50819,1,1,67,226,On-premise,2,4
50820,1,1,9,21,Cloud-only,2,16
50821,0,1,13,54,Offline,1,10
50822,0,1,33,145,Offline,4,11
50823,1,0,9,21,On-premise,4,26
50824,0,1,85,182,Offline,0,33
50825,1,1,91,297,Offline,0,34
50826,1,1,91,418,On-premise,0,20
50827,1,0,48,211,Offline,0,27
50828,1,1,118,300,Cloud-only,3,33
50829,1,1,93,401,Cloud-only,3,8
50830,1,1,46,218,On-premise,2,18
50831,1,0,11,30,Cloud-only,1,1
50832,0,1,107,410,Cloud-only,3,11
50833,1,1,61,264,Offline,1,6
50834,0,1,23,46,Offline,3,3
50835,0,1,109,265,Cloud-only,0,7
50836,1,1,103,225,Cloud-only,4,21
